,age,selling_price,km_driven,owner,name,fuel,seller_type,transmission
8715,5.0,4700.0,25000.0,1.0,Hyundai,Diesel,Individual,Manual
8716,20.0,450.0,58000.0,1.0,Maruti,Petrol,Individual,Manual
8717,4.0,5750.0,20000.0,1.0,Ford,Petrol,Individual,Manual
8718,4.0,3250.0,1300.0,1.0,Datsun,Petrol,Individual,Manual
8720,9.0,3500.0,15000.0,1.0,Maruti,Petrol,Individual,Manual
8721,7.0,3000.0,25000.0,1.0,Renault,Petrol,Individual,Manual
8722,9.0,5400.0,150000.0,1.0,Nissan,Diesel,Individual,Manual
8723,5.0,5800.0,10000.0,1.0,Maruti,Petrol,Individual,Manual
8724,8.0,10000.0,70000.0,1.0,Hyundai,Diesel,Individual,Manual
8725,6.0,4599.0,80000.0,1.0,Tata,Diesel,Individual,Manual
8726,8.0,6350.0,50000.0,1.0,Maruti,Diesel,Individual,Manual
8727,9.0,6500.0,83000.0,3.0,Hyundai,Diesel,Individual,Manual
8728,10.0,5250.0,116000.0,2.0,Maruti,Diesel,Individual,Manual
8729,8.0,3500.0,60000.0,3.0,Fiat,Petrol,Individual,Manual
8732,12.0,2270.0,73840.0,1.0,Volkswagen,Petrol,Individual,Manual
8733,12.0,3250.0,162000.0,2.0,Mahindra,Diesel,Individual,Manual
8734,5.0,2750.0,20000.0,1.0,Datsun,Petrol,Individual,Automatic
8735,10.0,3000.0,75000.0,3.0,Hyundai,Petrol,Individual,Manual
8737,8.0,5500.0,120000.0,2.0,Volkswagen,Diesel,Individual,Manual
8738,6.0,9000.0,40000.0,1.0,Skoda,Diesel,Individual,Automatic
8739,13.0,1650.0,20000.0,1.0,Maruti,Petrol,Individual,Manual
8740,9.0,2100.0,70000.0,1.0,Hyundai,Petrol,Individual,Manual
8741,7.0,6500.0,30000.0,1.0,Renault,Diesel,Individual,Manual
8742,4.0,3900.0,25000.0,1.0,Renault,Petrol,Individual,Manual
8743,7.0,2600.0,80000.0,1.0,Renault,Petrol,Individual,Manual
8744,10.0,4500.0,67000.0,1.0,Maruti,Petrol,Individual,Manual
8745,15.0,1300.0,120000.0,2.0,Hyundai,Petrol,Individual,Manual
8746,4.0,8900.0,9000.0,1.0,Maruti,Diesel,Individual,Manual
8748,9.0,7500.0,80000.0,2.0,Honda,Diesel,Individual,Manual
8749,12.0,3500.0,120000.0,2.0,Chevrolet,Diesel,Individual,Manual
8751,6.0,2700.0,26442.0,1.0,Hyundai,Petrol,Individual,Manual
8752,6.0,7000.0,35000.0,1.0,Maruti,Petrol,Individual,Manual
8753,13.0,1300.0,28000.0,2.0,Maruti,Petrol,Individual,Manual
8754,8.0,6500.0,80000.0,1.0,Maruti,Diesel,Individual,Manual
8755,18.0,550.0,39000.0,1.0,Maruti,Petrol,Individual,Manual
8756,6.0,4750.0,20000.0,1.0,Maruti,Petrol,Individual,Automatic
8757,10.0,3250.0,50000.0,1.0,Nissan,Diesel,Individual,Manual
8758,6.0,6150.0,40000.0,1.0,Honda,Petrol,Individual,Automatic
8759,8.0,3900.0,15000.0,1.0,Hyundai,Petrol,Individual,Manual
8760,4.0,6500.0,15000.0,1.0,Maruti,Petrol,Individual,Automatic
8761,8.0,4400.0,30000.0,1.0,Maruti,Petrol,Individual,Manual
8762,9.0,6000.0,70000.0,1.0,Honda,Diesel,Individual,Manual
8763,11.0,1700.0,80000.0,1.0,Chevrolet,Petrol,Individual,Manual
8764,10.0,4990.0,80000.0,1.0,Mahindra,Diesel,Individual,Manual
8765,8.0,13000.0,120000.0,1.0,Toyota,Diesel,Individual,Manual
8766,3.0,6000.0,5000.0,1.0,Maruti,Petrol,Individual,Manual
8767,6.0,4000.0,50000.0,1.0,Honda,Petrol,Individual,Manual
8768,6.0,7000.0,65000.0,1.0,Maruti,Diesel,Individual,Manual
8769,6.0,8000.0,35000.0,1.0,Maruti,Diesel,Individual,Manual
8770,8.0,6000.0,90000.0,1.0,Honda,Diesel,Individual,Manual
8771,7.0,5800.0,100000.0,1.0,Maruti,Diesel,Individual,Manual
8772,7.0,3500.0,15000.0,1.0,Renault,Petrol,Individual,Manual
8773,12.0,2049.0,147000.0,1.0,Ford,Diesel,Individual,Manual
8774,6.0,13500.0,20000.0,1.0,Mahindra,Diesel,Individual,Manual
8775,14.0,3100.0,120000.0,2.0,Hyundai,Diesel,Individual,Manual
8777,7.0,4599.0,69000.0,2.0,Ford,Diesel,Individual,Manual
8778,6.0,8600.0,80000.0,1.0,Maruti,Diesel,Individual,Manual
8779,11.0,2750.0,97000.0,3.0,Hyundai,LPG,Individual,Manual
8780,7.0,3900.0,15000.0,1.0,Renault,Petrol,Individual,Manual
8781,18.0,1100.0,50800.0,2.0,Maruti,Petrol,Dealer,Manual
8783,5.0,6650.0,40142.0,1.0,Hyundai,Diesel,Dealer,Manual
8784,4.0,7210.0,9400.0,1.0,Hyundai,Petrol,Dealer,Manual
8785,7.0,3900.0,62000.0,1.0,Mahindra,Diesel,Dealer,Manual
8786,4.0,9750.0,12584.0,1.0,Mahindra,Diesel,Dealer,Manual
8787,4.0,6850.0,4300.0,1.0,Hyundai,Petrol,Dealer,Manual
8788,4.0,5950.0,14548.0,1.0,Maruti,Petrol,Dealer,Manual
8789,5.0,9000.0,44772.0,2.0,Ford,Diesel,Dealer,Manual
8790,5.0,9500.0,48500.0,1.0,Maruti,Diesel,Dealer,Manual
8791,6.0,5700.0,28782.0,1.0,Hyundai,Petrol,Dealer,Manual
8792,5.0,7000.0,28451.0,1.0,Hyundai,Petrol,Dealer,Manual
8793,5.0,9100.0,36500.0,1.0,Maruti,Diesel,Dealer,Manual
8794,5.0,7510.0,44885.0,1.0,Maruti,Diesel,Dealer,Manual
8795,14.0,1350.0,110000.0,2.0,Tata,Diesel,Individual,Manual
8796,6.0,9750.0,41000.0,1.0,Hyundai,Diesel,Dealer,Manual
8797,4.0,9250.0,50000.0,1.0,Maruti,Diesel,Dealer,Manual
8798,7.0,7250.0,66000.0,1.0,Maruti,Diesel,Dealer,Manual
8799,10.0,5500.0,65000.0,1.0,Maruti,Diesel,Dealer,Manual
8800,9.0,5500.0,76000.0,1.0,Hyundai,Diesel,Dealer,Manual
8801,10.0,7500.0,95000.0,1.0,Toyota,Diesel,Dealer,Manual
8802,10.0,4750.0,55000.0,2.0,Honda,Petrol,Dealer,Manual
8803,6.0,3250.0,65000.0,1.0,Datsun,Petrol,Dealer,Manual
8804,6.0,7250.0,76000.0,1.0,Maruti,Diesel,Dealer,Manual
8805,5.0,7750.0,47000.0,2.0,Maruti,Petrol,Dealer,Manual
8806,6.0,6250.0,70000.0,1.0,Maruti,Diesel,Dealer,Manual
8807,14.0,1950.0,56000.0,2.0,Hyundai,Petrol,Dealer,Manual
8808,9.0,4700.0,89000.0,1.0,Maruti,Diesel,Dealer,Manual
8811,10.0,3800.0,57000.0,1.0,Maruti,Diesel,Individual,Manual
8812,7.0,2750.0,49200.0,1.0,Hyundai,Petrol,Individual,Manual
8813,14.0,2200.0,125000.0,2.0,Honda,Petrol,Individual,Manual
8814,15.0,2000.0,60000.0,2.0,Hyundai,Petrol,Individual,Manual
8815,8.0,3150.0,120000.0,2.0,Maruti,Petrol,Individual,Manual
8816,19.0,900.0,110000.0,3.0,Maruti,Petrol,Individual,Manual
8817,16.0,1200.0,70000.0,2.0,Maruti,Petrol,Individual,Manual
8818,17.0,900.0,168000.0,2.0,Maruti,Petrol,Individual,Manual
8820,8.0,3700.0,60000.0,1.0,Hyundai,Diesel,Individual,Manual
8821,7.0,5950.0,131111.0,1.0,Maruti,Diesel,Individual,Manual
8822,16.0,1500.0,120000.0,2.0,Mahindra,Diesel,Individual,Manual
8823,11.0,4000.0,58400.0,2.0,Maruti,Diesel,Individual,Manual
8824,7.0,3100.0,23400.0,2.0,Maruti,Petrol,Individual,Manual
8825,5.0,3850.0,50000.0,1.0,Maruti,Petrol,Individual,Manual
8826,18.0,1050.0,158107.0,2.0,Maruti,Petrol,Individual,Manual
8827,9.0,7500.0,90000.0,1.0,Mahindra,Diesel,Individual,Manual
8828,4.0,5210.0,3010.0,1.0,Hyundai,Petrol,Individual,Automatic
8829,13.0,1800.0,80000.0,1.0,Tata,Diesel,Individual,Manual
8830,12.0,2200.0,155000.0,2.0,Ford,Diesel,Individual,Manual
8832,5.0,5400.0,4000.0,1.0,Hyundai,Petrol,Individual,Manual
8833,16.0,1400.0,35000.0,2.0,Maruti,Petrol,Individual,Manual
8834,20.0,2000.0,121000.0,1.0,Maruti,Petrol,Individual,Manual
8835,8.0,6500.0,110000.0,2.0,Ford,Diesel,Individual,Manual
8836,13.0,2299.0,170000.0,2.0,Ford,Diesel,Individual,Manual
8838,15.0,2000.0,163000.0,1.0,Ford,Diesel,Individual,Manual
8839,13.0,4650.0,77088.0,1.0,Mahindra,Diesel,Individual,Manual
8840,12.0,2100.0,110000.0,3.0,Nissan,Diesel,Individual,Manual
8841,7.0,5700.0,136511.0,1.0,Mahindra,Diesel,Individual,Manual
8842,8.0,5700.0,80000.0,1.0,Maruti,Petrol,Individual,Manual
8843,8.0,6500.0,60000.0,1.0,Maruti,Petrol,Individual,Manual
8844,7.0,6200.0,36000.0,1.0,Maruti,Petrol,Individual,Manual
8845,11.0,2500.0,65000.0,2.0,Maruti,Petrol,Individual,Manual
8846,12.0,10000.0,50000.0,1.0,BMW,Diesel,Individual,Automatic
8847,11.0,3000.0,60000.0,1.0,Maruti,LPG,Individual,Manual
8848,10.0,3000.0,82500.0,1.0,Fiat,Diesel,Individual,Manual
8849,5.0,8100.0,30000.0,2.0,Ford,Diesel,Individual,Manual
8850,12.0,2700.0,100000.0,3.0,Chevrolet,Diesel,Individual,Manual
8851,8.0,4700.0,70000.0,2.0,Maruti,Diesel,Individual,Manual
8852,6.0,4000.0,85000.0,1.0,Tata,Diesel,Individual,Manual
8853,9.0,3000.0,60000.0,2.0,Maruti,Petrol,Individual,Manual
8854,8.0,1700.0,20000.0,3.0,Maruti,Petrol,Individual,Manual
8855,9.0,4559.0,80000.0,1.0,Renault,Diesel,Individual,Manual
8856,14.0,1210.0,100000.0,2.0,Mahindra,Diesel,Individual,Manual
8858,18.0,850.0,100000.0,1.0,Maruti,Petrol,Individual,Manual
8859,7.0,6500.0,80000.0,2.0,Maruti,Diesel,Individual,Manual
8860,6.0,3500.0,35000.0,1.0,Tata,Petrol,Individual,Manual
8861,10.0,1250.0,139000.0,1.0,Chevrolet,Diesel,Individual,Manual
8862,18.0,800.0,90000.0,2.0,Maruti,Petrol,Individual,Automatic
8863,15.0,2500.0,100000.0,1.0,Honda,Petrol,Individual,Manual
8864,12.0,2250.0,90000.0,1.0,Volkswagen,Diesel,Individual,Manual
8865,16.0,2150.0,105000.0,2.0,Mahindra,Diesel,Individual,Manual
8866,6.0,4500.0,40000.0,2.0,Hyundai,Diesel,Individual,Manual
8867,6.0,5099.0,90000.0,1.0,Hyundai,Petrol,Individual,Manual
8868,8.0,2450.0,36710.0,2.0,Maruti,Petrol,Individual,Manual
8869,7.0,6200.0,28180.0,1.0,Maruti,Diesel,Dealer,Manual
8871,4.0,5900.0,4000.0,1.0,Datsun,Petrol,Individual,Manual
8872,9.0,3700.0,30000.0,1.0,Maruti,Diesel,Individual,Manual
8873,10.0,3500.0,15000.0,1.0,Maruti,Petrol,Individual,Manual
8874,6.0,5800.0,20000.0,1.0,Maruti,Petrol,Individual,Manual
8875,5.0,4500.0,56000.0,1.0,Hyundai,Petrol,Individual,Manual
8876,6.0,6000.0,19000.0,1.0,Hyundai,Petrol,Individual,Manual
8878,6.0,4500.0,70000.0,1.0,Hyundai,Petrol,Individual,Manual
8879,4.0,4000.0,15000.0,1.0,Maruti,Petrol,Individual,Manual
8880,10.0,1850.0,85000.0,1.0,Maruti,Petrol,Individual,Manual
8881,5.0,6250.0,50000.0,1.0,Maruti,Petrol,Individual,Automatic
8882,4.0,7000.0,20000.0,1.0,Hyundai,Petrol,Individual,Manual
8883,6.0,3900.0,25000.0,1.0,Maruti,Petrol,Individual,Manual
8884,5.0,6250.0,25000.0,1.0,Tata,Petrol,Individual,Manual
8886,14.0,4000.0,90000.0,1.0,Toyota,Petrol,Individual,Automatic
8887,4.0,6200.0,100000.0,1.0,Tata,Petrol,Individual,Manual
8889,10.0,2100.0,50000.0,2.0,Maruti,Petrol,Individual,Manual
8890,11.0,2700.0,80000.0,3.0,Maruti,Diesel,Individual,Manual
8892,9.0,2200.0,93000.0,2.0,Hyundai,Petrol,Individual,Manual
8893,9.0,5500.0,11500.0,1.0,Mahindra,Diesel,Individual,Manual
8894,10.0,3700.0,120000.0,1.0,Hyundai,Petrol,Individual,Manual
8895,17.0,950.0,100000.0,2.0,Hyundai,Petrol,Individual,Automatic
8896,8.0,6500.0,50000.0,1.0,Mahindra,Diesel,Individual,Manual
8897,11.0,5500.0,120000.0,1.0,Honda,Petrol,Individual,Manual
8898,13.0,2250.0,100000.0,2.0,Ford,Diesel,Individual,Manual
8899,19.0,400.0,57000.0,2.0,Maruti,Petrol,Individual,Manual
8900,7.0,2800.0,60000.0,1.0,Hyundai,Petrol,Individual,Manual
8901,6.0,2900.0,90000.0,2.0,Maruti,Petrol,Individual,Manual
8902,5.0,7200.0,50000.0,2.0,Hyundai,Diesel,Individual,Manual
8903,6.0,8000.0,60000.0,1.0,Ford,Diesel,Individual,Manual
8904,11.0,2650.0,20000.0,3.0,Hyundai,Petrol,Individual,Manual
8905,13.0,1350.0,90000.0,3.0,Maruti,Petrol,Individual,Manual
8906,7.0,3500.0,70000.0,2.0,Ford,Diesel,Individual,Manual
8907,15.0,2000.0,80000.0,2.0,Maruti,Petrol,Individual,Manual
8908,7.0,4900.0,80000.0,1.0,Chevrolet,Diesel,Individual,Manual
8909,11.0,4500.0,72000.0,2.0,Hyundai,Diesel,Individual,Manual
8910,7.0,9500.0,50000.0,1.0,Mahindra,Diesel,Individual,Manual
8911,11.0,3550.0,90000.0,2.0,Maruti,Petrol,Individual,Manual
8912,4.0,7000.0,17000.0,1.0,Hyundai,Petrol,Individual,Manual
8913,11.0,4599.0,70000.0,1.0,Mahindra,Diesel,Individual,Manual
8914,11.0,3500.0,74000.0,2.0,Volkswagen,Diesel,Individual,Manual
8915,7.0,2900.0,15000.0,1.0,Maruti,Petrol,Individual,Manual
8916,4.0,10000.0,72000.0,1.0,Honda,Diesel,Individual,Manual
8917,15.0,850.0,25000.0,2.0,Tata,Petrol,Individual,Manual
8918,20.0,650.0,114000.0,1.0,Maruti,Petrol,Individual,Manual
8919,18.0,750.0,120000.0,1.0,Honda,Petrol,Individual,Manual
8921,14.0,1700.0,55768.0,1.0,Tata,Diesel,Individual,Manual
8922,6.0,5250.0,40000.0,1.0,Hyundai,Petrol,Individual,Automatic
8923,3.0,2650.0,70000.0,2.0,Maruti,Petrol,Individual,Manual
8924,5.0,4599.0,50000.0,1.0,Tata,Petrol,Individual,Manual
8925,6.0,2500.0,20000.0,1.0,Maruti,Petrol,Individual,Manual
8926,10.0,3950.0,70000.0,2.0,Maruti,Diesel,Individual,Manual
8927,9.0,3750.0,60000.0,1.0,Hyundai,Petrol,Individual,Manual
8928,14.0,1200.0,120000.0,1.0,Tata,Diesel,Individual,Manual
8929,12.0,2900.0,110000.0,2.0,Maruti,Diesel,Individual,Manual
8930,6.0,4099.0,60000.0,1.0,Tata,Petrol,Individual,Manual
8931,14.0,2000.0,30000.0,1.0,Chevrolet,Petrol,Individual,Manual
8932,5.0,9000.0,35000.0,1.0,Skoda,Diesel,Individual,Manual
8933,20.0,500.0,50000.0,3.0,Maruti,Petrol,Individual,Manual
8934,11.0,4500.0,100000.0,1.0,Renault,Diesel,Individual,Manual
8935,11.0,6500.0,80000.0,3.0,Mahindra,Diesel,Individual,Manual
8936,9.0,3000.0,84000.0,2.0,Volkswagen,Diesel,Individual,Manual
8937,9.0,4250.0,60000.0,1.0,Ford,Diesel,Individual,Manual
8939,12.0,2000.0,60000.0,2.0,Hyundai,Petrol,Individual,Manual
8940,8.0,9750.0,100000.0,1.0,Mahindra,Diesel,Individual,Manual
8941,10.0,4500.0,70000.0,1.0,Mahindra,Diesel,Individual,Manual
8942,9.0,6000.0,82500.0,2.0,Mahindra,Diesel,Individual,Manual
8943,9.0,5500.0,76000.0,1.0,Mahindra,Diesel,Individual,Manual
8944,12.0,1800.0,87000.0,1.0,Tata,Diesel,Individual,Manual
8945,13.0,3000.0,120000.0,1.0,Mahindra,Diesel,Individual,Manual
8946,7.0,3500.0,70000.0,2.0,Tata,Petrol,Individual,Manual
8947,9.0,4650.0,90000.0,1.0,Maruti,Diesel,Individual,Manual
8949,9.0,3500.0,120000.0,2.0,Chevrolet,Diesel,Individual,Manual
8950,8.0,6500.0,80000.0,1.0,Honda,Petrol,Individual,Manual
8951,13.0,1500.0,123278.0,2.0,Hyundai,Petrol,Individual,Manual
8952,9.0,5600.0,100000.0,2.0,Honda,Diesel,Individual,Manual
8953,8.0,6250.0,90000.0,1.0,Hyundai,Diesel,Individual,Manual
8954,11.0,2200.0,110000.0,1.0,Ford,Diesel,Individual,Manual
8955,10.0,2500.0,110000.0,1.0,Ford,Diesel,Individual,Manual
8956,5.0,5750.0,70000.0,1.0,Tata,Diesel,Individual,Manual
8957,8.0,10500.0,65000.0,1.0,Mahindra,Diesel,Individual,Manual
8959,11.0,2000.0,90000.0,3.0,Tata,Diesel,Individual,Manual
8960,7.0,2620.0,50000.0,1.0,Maruti,Petrol,Individual,Manual
8961,5.0,2990.0,33000.0,1.0,Hyundai,Petrol,Individual,Manual
8962,8.0,2500.0,26500.0,1.0,Maruti,Petrol,Individual,Manual
8964,10.0,3600.0,70000.0,3.0,Maruti,Diesel,Individual,Manual
8965,8.0,2100.0,80000.0,1.0,Datsun,Petrol,Individual,Manual
8966,6.0,6000.0,60000.0,1.0,Hyundai,Diesel,Individual,Manual
8967,12.0,2100.0,100000.0,1.0,Skoda,Diesel,Individual,Manual
8968,12.0,3000.0,80000.0,2.0,Volkswagen,Diesel,Individual,Manual
8969,7.0,4500.0,35000.0,1.0,Hyundai,Petrol,Individual,Manual
8971,4.0,5500.0,10000.0,1.0,Hyundai,Petrol,Individual,Manual
8972,11.0,1850.0,50000.0,2.0,Hyundai,Petrol,Individual,Manual
8973,17.0,800.0,90000.0,2.0,Maruti,Petrol,Individual,Manual
8974,6.0,2950.0,80000.0,1.0,Maruti,Petrol,Individual,Manual
8975,6.0,3600.0,25000.0,1.0,Renault,Petrol,Individual,Manual
8976,9.0,2100.0,70000.0,1.0,Maruti,Petrol,Individual,Manual
8977,4.0,5850.0,80000.0,1.0,Hyundai,Petrol,Individual,Automatic
8978,7.0,5600.0,50000.0,1.0,Volkswagen,Diesel,Individual,Manual
8979,8.0,6000.0,70000.0,1.0,Honda,Diesel,Individual,Manual
8980,6.0,3300.0,60000.0,1.0,Datsun,Petrol,Individual,Manual
8981,4.0,9900.0,15000.0,1.0,Hyundai,Petrol,Individual,Manual
8982,11.0,3000.0,90000.0,1.0,Toyota,Diesel,Individual,Manual
8983,5.0,6500.0,28000.0,1.0,Tata,Petrol,Individual,Manual
8984,4.0,6950.0,20000.0,1.0,Hyundai,Petrol,Individual,Automatic
8985,9.0,3000.0,60000.0,1.0,Hyundai,Diesel,Individual,Manual
8986,8.0,2700.0,22000.0,1.0,Maruti,Petrol,Individual,Manual
8987,13.0,1850.0,70000.0,2.0,Tata,Diesel,Individual,Manual
8988,10.0,2000.0,80000.0,1.0,Chevrolet,Diesel,Individual,Manual
8989,4.0,4599.0,35000.0,1.0,Maruti,CNG,Individual,Manual
8990,5.0,8600.0,60000.0,1.0,Tata,Diesel,Individual,Manual
8991,5.0,4000.0,20000.0,1.0,Tata,Petrol,Individual,Manual
8992,10.0,2400.0,142000.0,2.0,Maruti,Diesel,Individual,Manual
8993,8.0,5700.0,72000.0,1.0,Maruti,Diesel,Individual,Manual
8994,5.0,8500.0,90000.0,1.0,Ford,Diesel,Individual,Manual
8995,12.0,1550.0,80000.0,3.0,Ford,Diesel,Individual,Manual
8996,12.0,2700.0,125000.0,1.0,Hyundai,Diesel,Individual,Manual
8997,8.0,6100.0,33000.0,1.0,Maruti,Petrol,Individual,Manual
8998,8.0,10000.0,50000.0,1.0,Hyundai,Diesel,Individual,Manual
8999,11.0,4500.0,120000.0,2.0,Mahindra,Diesel,Individual,Manual
9000,5.0,5000.0,35000.0,1.0,Hyundai,Diesel,Individual,Manual
9001,5.0,7000.0,43000.0,1.0,Honda,Diesel,Individual,Manual
9002,16.0,1350.0,60000.0,1.0,Maruti,Petrol,Individual,Manual
9003,11.0,4300.0,148000.0,2.0,Mahindra,Diesel,Individual,Manual
9004,9.0,6250.0,70000.0,2.0,Hyundai,Diesel,Individual,Manual
9005,12.0,2800.0,96000.0,1.0,Nissan,Petrol,Individual,Manual
9006,11.0,2200.0,70000.0,2.0,Maruti,Diesel,Individual,Manual
9007,6.0,6200.0,18484.0,1.0,Maruti,Petrol,Individual,Manual
9008,12.0,3000.0,70000.0,1.0,Tata,Diesel,Individual,Manual
9009,13.0,1800.0,25000.0,2.0,Maruti,Petrol,Individual,Manual
9010,10.0,2500.0,120000.0,3.0,Volkswagen,Diesel,Individual,Manual
9011,6.0,4800.0,55000.0,1.0,Maruti,Petrol,Individual,Manual
9012,4.0,8850.0,10000.0,2.0,Ford,Petrol,Individual,Manual
9013,3.0,5500.0,60000.0,1.0,Mahindra,Diesel,Individual,Manual
9014,5.0,8000.0,30000.0,1.0,Maruti,Diesel,Individual,Manual
9015,10.0,1800.0,65000.0,1.0,Hyundai,Petrol,Individual,Manual
9016,13.0,2000.0,27000.0,1.0,Maruti,Petrol,Individual,Manual
9017,11.0,3800.0,50000.0,2.0,Hyundai,Diesel,Individual,Manual
9018,4.0,5200.0,2560.0,1.0,Tata,Petrol,Individual,Automatic
9019,19.0,900.0,60000.0,1.0,Maruti,Petrol,Individual,Manual
9020,7.0,3300.0,80000.0,2.0,Maruti,Petrol,Individual,Manual
9022,8.0,3700.0,120000.0,1.0,Chevrolet,Diesel,Individual,Manual
9023,14.0,2900.0,120000.0,2.0,Honda,Petrol,Individual,Manual
9024,10.0,2150.0,47000.0,2.0,Hyundai,Petrol,Individual,Manual
9025,6.0,12820.0,45000.0,1.0,Tata,Diesel,Individual,Manual
9026,11.0,6100.0,90000.0,1.0,Toyota,Diesel,Individual,Manual
9027,10.0,3800.0,110000.0,2.0,Hyundai,Diesel,Individual,Manual
9028,6.0,12500.0,95000.0,1.0,Mahindra,Diesel,Individual,Manual
9029,11.0,4000.0,103655.0,2.0,Hyundai,Diesel,Individual,Manual
9030,5.0,7000.0,25000.0,2.0,Hyundai,Petrol,Individual,Automatic
9031,9.0,6500.0,80000.0,1.0,Renault,Diesel,Individual,Manual
9032,9.0,950.0,50000.0,2.0,Tata,Petrol,Individual,Manual
9033,8.0,11470.0,56975.0,1.0,Mahindra,Diesel,Individual,Manual
9034,13.0,1500.0,110000.0,1.0,Hyundai,Petrol,Individual,Manual
9035,15.0,1200.0,80000.0,3.0,Maruti,Petrol,Individual,Manual
9036,20.0,1300.0,74770.0,3.0,Hyundai,CNG,Individual,Manual
9038,10.0,3250.0,69000.0,1.0,Ford,Diesel,Dealer,Manual
9040,5.0,9500.0,27000.0,1.0,Ford,Diesel,Dealer,Manual
9041,9.0,5000.0,132000.0,2.0,Ford,Diesel,Dealer,Manual
9042,6.0,7250.0,75000.0,1.0,Ford,Diesel,Dealer,Manual
9043,8.0,5000.0,18000.0,2.0,Ford,Petrol,Dealer,Manual
9045,7.0,6500.0,10000.0,1.0,Hyundai,Diesel,Individual,Manual
9046,13.0,2850.0,80000.0,1.0,Maruti,Diesel,Individual,Manual
9048,11.0,2000.0,137000.0,1.0,Ford,Diesel,Individual,Manual
9049,12.0,2950.0,65000.0,2.0,Volkswagen,Diesel,Individual,Manual
9050,16.0,1600.0,120000.0,3.0,Honda,Petrol,Individual,Manual
9051,6.0,4500.0,10000.0,1.0,Maruti,Petrol,Individual,Automatic
9052,7.0,3850.0,20000.0,1.0,Datsun,Petrol,Individual,Manual
9053,12.0,3500.0,93500.0,2.0,Ford,Diesel,Individual,Manual
9054,4.0,5580.0,70000.0,1.0,Maruti,Diesel,Individual,Manual
9055,13.0,1650.0,56000.0,3.0,Hyundai,Petrol,Individual,Manual
9056,11.0,3000.0,80000.0,2.0,Hyundai,Diesel,Individual,Manual
9057,11.0,9000.0,100000.0,1.0,Mahindra,Diesel,Individual,Manual
9058,15.0,8300.0,60000.0,3.0,BMW,Diesel,Individual,Automatic
9059,15.0,8900.0,70000.0,3.0,BMW,Diesel,Individual,Automatic
9060,9.0,6400.0,65000.0,2.0,Skoda,Diesel,Individual,Manual
9061,8.0,9000.0,70000.0,3.0,Mahindra,Diesel,Individual,Manual
9062,10.0,4500.0,60000.0,1.0,Chevrolet,Diesel,Individual,Manual
9063,5.0,8250.0,82000.0,1.0,Maruti,Diesel,Individual,Manual
9064,10.0,5000.0,80000.0,2.0,Tata,Diesel,Individual,Manual
9065,6.0,3250.0,5000.0,2.0,Mahindra,Petrol,Individual,Manual
9066,9.0,4500.0,133000.0,1.0,Renault,Diesel,Individual,Manual
9067,6.0,6750.0,25000.0,2.0,Honda,Petrol,Individual,Manual
9068,6.0,4150.0,15000.0,1.0,Tata,Petrol,Individual,Manual
9069,6.0,11000.0,40000.0,1.0,Hyundai,Diesel,Individual,Manual
9070,7.0,5000.0,35000.0,1.0,Volkswagen,Petrol,Individual,Manual
9071,9.0,5099.0,70000.0,2.0,Mahindra,Diesel,Individual,Manual
9073,16.0,600.0,100000.0,2.0,Maruti,Petrol,Individual,Manual
9074,10.0,5000.0,80000.0,2.0,Hyundai,Diesel,Individual,Manual
9075,14.0,450.0,100000.0,2.0,Tata,Diesel,Individual,Manual
9076,6.0,2700.0,50000.0,1.0,Renault,Petrol,Individual,Manual
9077,6.0,5500.0,40000.0,1.0,Hyundai,Petrol,Individual,Manual
9078,7.0,2350.0,60000.0,1.0,Renault,Petrol,Individual,Manual
9079,8.0,5250.0,60000.0,1.0,Honda,Diesel,Individual,Manual
9080,11.0,3250.0,90000.0,1.0,Maruti,Diesel,Individual,Manual
9081,9.0,4200.0,90000.0,1.0,Maruti,Diesel,Individual,Manual
9082,9.0,2299.0,60000.0,2.0,Maruti,Petrol,Individual,Manual
9084,11.0,7500.0,120000.0,1.0,Mahindra,Diesel,Individual,Manual
9085,5.0,4000.0,40000.0,1.0,Tata,Petrol,Individual,Manual
9086,10.0,6000.0,91000.0,1.0,Mahindra,Diesel,Individual,Manual
9087,15.0,1100.0,80000.0,3.0,Hyundai,Petrol,Individual,Manual
9088,16.0,450.0,73257.0,1.0,Maruti,Petrol,Individual,Manual
9089,4.0,7220.0,80000.0,1.0,Mahindra,Diesel,Individual,Manual
9090,3.0,5000.0,15000.0,1.0,Tata,Petrol,Individual,Manual
9091,16.0,2500.0,110000.0,2.0,Hyundai,Diesel,Individual,Manual
9092,5.0,9500.0,40000.0,1.0,Skoda,Diesel,Individual,Manual
9094,5.0,7800.0,30000.0,1.0,Maruti,Diesel,Individual,Manual
9095,5.0,5750.0,30000.0,1.0,Hyundai,Petrol,Individual,Manual
9096,6.0,5630.0,30000.0,2.0,Hyundai,Petrol,Individual,Manual
9097,6.0,4500.0,15000.0,1.0,Tata,Petrol,Individual,Manual
9100,13.0,3200.0,135000.0,2.0,Hyundai,Diesel,Individual,Manual
9101,15.0,3750.0,100000.0,3.0,Honda,Petrol,Individual,Manual
9102,6.0,4000.0,120000.0,1.0,Maruti,Petrol,Individual,Manual
9104,7.0,3150.0,60000.0,2.0,Renault,Petrol,Individual,Manual
9105,11.0,11000.0,80000.0,2.0,BMW,Diesel,Individual,Automatic
9107,7.0,3750.0,120000.0,1.0,Maruti,Petrol,Individual,Manual
